original_archive_path,fixed_archive_path
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/generated_prompts/00_inventory_attempt_1_cycle_0_2026-07-24_231243_734.md,P/01/06/state/generated_prompts/00_inventory_attempt_1_cycle_0_2026-07-24_231243_734.md
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/generated_prompts/10c_literature_methods_attempt_1_cycle_0_2026-07-24_231243_734.md,P/01/06/state/generated_prompts/10c_literature_methods_attempt_1_cycle_0_2026-07-24_231243_734.md
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/generated_prompts/.gitkeep,P/01/06/state/generated_prompts/.gitkeep
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/CLAUDE_EVENT_LOG.jsonl,P/01/06/state/CLAUDE_EVENT_LOG.jsonl
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/OPERATION_LOG.csv,P/01/06/state/OPERATION_LOG.csv
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/handoff_history/,P/01/06/state/handoff_history/
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/handoff_history/.gitkeep,P/01/06/state/handoff_history/.gitkeep
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/CHATGPT_HANDOFF_STATE.json,P/01/06/state/CHATGPT_HANDOFF_STATE.json
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/sessions/,P/01/06/state/sessions/
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/sessions/40_experiment.session_id,P/01/06/state/sessions/40_experiment.session_id
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/sessions/20_direction.session_id,P/01/06/state/sessions/20_direction.session_id
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/sessions/80_synthesis.session_id,P/01/06/state/sessions/80_synthesis.session_id
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/sessions/70_redteam.session_id,P/01/06/state/sessions/70_redteam.session_id
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/sessions/10c_literature_methods.session_id,P/01/06/state/sessions/10c_literature_methods.session_id
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/sessions/10b_literature_fusion.session_id,P/01/06/state/sessions/10b_literature_fusion.session_id
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/sessions/30_manuscript.session_id,P/01/06/state/sessions/30_manuscript.session_id
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/sessions/00_inventory.session_id,P/01/06/state/sessions/00_inventory.session_id
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/sessions/60_timeline.session_id,P/01/06/state/sessions/60_timeline.session_id
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/sessions/10a_literature_gan.session_id,P/01/06/state/sessions/10a_literature_gan.session_id
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/sessions/.gitkeep,P/01/06/state/sessions/.gitkeep
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/sessions/50_patent.session_id,P/01/06/state/sessions/50_patent.session_id
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/sessions/10d_literature_merge.session_id,P/01/06/state/sessions/10d_literature_merge.session_id
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/MODEL_EFFORT_LOG.csv,P/01/06/state/MODEL_EFFORT_LOG.csv
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/checkpoints/,P/01/06/state/checkpoints/
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/checkpoints/CP_00_inventory_20260724-232500.md,P/01/06/state/checkpoints/CP_00_inventory_20260724-232500.md
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/checkpoints/CP_20_direction_20260725-044500.md,P/01/06/state/checkpoints/CP_20_direction_20260725-044500.md
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/checkpoints/CP_70_redteam_20260725-031500.md,P/01/06/state/checkpoints/CP_70_redteam_20260725-031500.md
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/checkpoints/CP_10c_literature_methods_20260725-021500.md,P/01/06/state/checkpoints/CP_10c_literature_methods_20260725-021500.md
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/checkpoints/CP_50_patent_20260725-093000.md,P/01/06/state/checkpoints/CP_50_patent_20260725-093000.md
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/checkpoints/CP_10a_literature_gan_20260724-235500.md,P/01/06/state/checkpoints/CP_10a_literature_gan_20260724-235500.md
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/checkpoints/CP_30_manuscript_20260725-060000.md,P/01/06/state/checkpoints/CP_30_manuscript_20260725-060000.md
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/checkpoints/CP_60_timeline_20260725-103000.md,P/01/06/state/checkpoints/CP_60_timeline_20260725-103000.md
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/checkpoints/CP_70_redteam_20260725-034500.md,P/01/06/state/checkpoints/CP_70_redteam_20260725-034500.md
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/checkpoints/CP_80_synthesis_20260725-030800.md,P/01/06/state/checkpoints/CP_80_synthesis_20260725-030800.md
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/checkpoints/CP_40_experiment_20260725-073000.md,P/01/06/state/checkpoints/CP_40_experiment_20260725-073000.md
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/checkpoints/CP_10d_literature_merge_20260725-031500.md,P/01/06/state/checkpoints/CP_10d_literature_merge_20260725-031500.md
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/checkpoints/.gitkeep,P/01/06/state/checkpoints/.gitkeep
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/checkpoints/CP_10b_literature_fusion_20260725-013000.md,P/01/06/state/checkpoints/CP_10b_literature_fusion_20260725-013000.md
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/SESSION_INDEX.csv,P/01/06/state/SESSION_INDEX.csv
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/markers/,P/01/06/state/markers/
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/markers/50_patent.done.json,P/01/06/state/markers/50_patent.done.json
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/markers/10c_literature_methods.done.json,P/01/06/state/markers/10c_literature_methods.done.json
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/markers/10d_literature_merge.done.json,P/01/06/state/markers/10d_literature_merge.done.json
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/markers/70_redteam.done.json,P/01/06/state/markers/70_redteam.done.json
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/markers/10b_literature_fusion.done.json,P/01/06/state/markers/10b_literature_fusion.done.json
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/markers/30_manuscript.done.json,P/01/06/state/markers/30_manuscript.done.json
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/markers/60_timeline.done.json,P/01/06/state/markers/60_timeline.done.json
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/markers/40_experiment.done.json,P/01/06/state/markers/40_experiment.done.json
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/markers/10a_literature_gan.done.json,P/01/06/state/markers/10a_literature_gan.done.json
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/markers/80_synthesis.done.json,P/01/06/state/markers/80_synthesis.done.json
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/markers/20_direction.done.json,P/01/06/state/markers/20_direction.done.json
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/markers/00_inventory.done.json,P/01/06/state/markers/00_inventory.done.json
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/markers/.gitkeep,P/01/06/state/markers/.gitkeep
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/CLAUDE_MODEL_CONNECTION_TEST.json,P/01/06/state/CLAUDE_MODEL_CONNECTION_TEST.json
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/state/WORKLOG.md,P/01/06/state/WORKLOG.md
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/PACKAGE_MANIFEST.md,P/01/06/PACKAGE_MANIFEST.md
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/PACKAGE_VALIDATION.md,P/01/06/PACKAGE_VALIDATION.md
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/logs/,P/01/06/logs/
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/logs/RUN_HISTORY.jsonl,P/01/06/logs/RUN_HISTORY.jsonl
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/logs/run_2026-07-24_231243_734/,P/01/06/logs/run_2026-07-24_231243_734/
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/logs/run_2026-07-24_231243_734/10a_literature_gan/,P/01/06/logs/run_2026-07-24_231243_734/10a_literature_gan/
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/logs/run_2026-07-24_231243_734/10a_literature_gan/cycle_0_attempt_1_new/,P/01/06/logs/run_2026-07-24_231243_734/10a_literature_gan/cycle_0_attempt_1_new/
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/logs/run_2026-07-24_231243_734/10a_literature_gan/cycle_0_attempt_1_new/stderr.txt,P/01/06/logs/run_2026-07-24_231243_734/10a_literature_gan/cycle_0_attempt_1_new/stderr.txt
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/logs/run_2026-07-24_231243_734/10a_literature_gan/cycle_0_attempt_1_new/prompt.md,P/01/06/logs/run_2026-07-24_231243_734/10a_literature_gan/cycle_0_attempt_1_new/prompt.md
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/logs/run_2026-07-24_231243_734/10a_literature_gan/cycle_0_attempt_1_new/claude_arguments.json,P/01/06/logs/run_2026-07-24_231243_734/10a_literature_gan/cycle_0_attempt_1_new/claude_arguments.json
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/logs/run_2026-07-24_231243_734/10a_literature_gan/cycle_0_attempt_1_new/stream.jsonl,P/01/06/logs/run_2026-07-24_231243_734/10a_literature_gan/cycle_0_attempt_1_new/stream.jsonl
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/logs/run_2026-07-24_231243_734/80_synthesis/,P/01/06/logs/run_2026-07-24_231243_734/80_synthesis/
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/logs/run_2026-07-24_231243_734/80_synthesis/cycle_0_attempt_1_new/,P/01/06/logs/run_2026-07-24_231243_734/80_synthesis/cycle_0_attempt_1_new/
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/logs/run_2026-07-24_231243_734/80_synthesis/cycle_0_attempt_1_new/stderr.txt,P/01/06/logs/run_2026-07-24_231243_734/80_synthesis/cycle_0_attempt_1_new/stderr.txt
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/logs/run_2026-07-24_231243_734/80_synthesis/cycle_0_attempt_1_new/prompt.md,P/01/06/logs/run_2026-07-24_231243_734/80_synthesis/cycle_0_attempt_1_new/prompt.md
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/logs/run_2026-07-24_231243_734/80_synthesis/cycle_0_attempt_1_new/claude_arguments.json,P/01/06/logs/run_2026-07-24_231243_734/80_synthesis/cycle_0_attempt_1_new/claude_arguments.json
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/logs/run_2026-07-24_231243_734/80_synthesis/cycle_0_attempt_1_new/stream.jsonl,P/01/06/logs/run_2026-07-24_231243_734/80_synthesis/cycle_0_attempt_1_new/stream.jsonl
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/logs/run_2026-07-24_231243_734/50_patent/,P/01/06/logs/run_2026-07-24_231243_734/50_patent/
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/logs/run_2026-07-24_231243_734/50_patent/cycle_0_attempt_1_new/,P/01/06/logs/run_2026-07-24_231243_734/50_patent/cycle_0_attempt_1_new/
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/logs/run_2026-07-24_231243_734/50_patent/cycle_0_attempt_1_new/stderr.txt,P/01/06/logs/run_2026-07-24_231243_734/50_patent/cycle_0_attempt_1_new/stderr.txt
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/logs/run_2026-07-24_231243_734/50_patent/cycle_0_attempt_1_new/prompt.md,P/01/06/logs/run_2026-07-24_231243_734/50_patent/cycle_0_attempt_1_new/prompt.md
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/logs/run_2026-07-24_231243_734/50_patent/cycle_0_attempt_1_new/claude_arguments.json,P/01/06/logs/run_2026-07-24_231243_734/50_patent/cycle_0_attempt_1_new/claude_arguments.json
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/logs/run_2026-07-24_231243_734/50_patent/cycle_0_attempt_1_new/stream.jsonl,P/01/06/logs/run_2026-07-24_231243_734/50_patent/cycle_0_attempt_1_new/stream.jsonl
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/logs/run_2026-07-24_231243_734/20_direction/,P/01/06/logs/run_2026-07-24_231243_734/20_direction/
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/logs/run_2026-07-24_231243_734/20_direction/cycle_0_attempt_1_new/,P/01/06/logs/run_2026-07-24_231243_734/20_direction/cycle_0_attempt_1_new/
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/logs/run_2026-07-24_231243_734/20_direction/cycle_0_attempt_1_new/stderr.txt,P/01/06/logs/run_2026-07-24_231243_734/20_direction/cycle_0_attempt_1_new/stderr.txt
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/logs/run_2026-07-24_231243_734/20_direction/cycle_0_attempt_1_new/prompt.md,P/01/06/logs/run_2026-07-24_231243_734/20_direction/cycle_0_attempt_1_new/prompt.md
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/logs/run_2026-07-24_231243_734/20_direction/cycle_0_attempt_1_new/claude_arguments.json,P/01/06/logs/run_2026-07-24_231243_734/20_direction/cycle_0_attempt_1_new/claude_arguments.json
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/logs/run_2026-07-24_231243_734/20_direction/cycle_0_attempt_1_new/stream.jsonl,P/01/06/logs/run_2026-07-24_231243_734/20_direction/cycle_0_attempt_1_new/stream.jsonl
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/logs/run_2026-07-24_231243_734/10c_literature_methods/,P/01/06/logs/run_2026-07-24_231243_734/10c_literature_methods/
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/logs/run_2026-07-24_231243_734/10c_literature_methods/cycle_0_attempt_1_new/,P/01/06/logs/run_2026-07-24_231243_734/10c_literature_methods/cycle_0_attempt_1_new/
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/logs/run_2026-07-24_231243_734/10c_literature_methods/cycle_0_attempt_1_new/stderr.txt,P/01/06/logs/run_2026-07-24_231243_734/10c_literature_methods/cycle_0_attempt_1_new/stderr.txt
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/logs/run_2026-07-24_231243_734/10c_literature_methods/cycle_0_attempt_1_new/prompt.md,P/01/06/logs/run_2026-07-24_231243_734/10c_literature_methods/cycle_0_attempt_1_new/prompt.md
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/logs/run_2026-07-24_231243_734/10c_literature_methods/cycle_0_attempt_1_new/claude_arguments.json,P/01/06/logs/run_2026-07-24_231243_734/10c_literature_methods/cycle_0_attempt_1_new/claude_arguments.json
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/logs/run_2026-07-24_231243_734/10c_literature_methods/cycle_0_attempt_1_new/stream.jsonl,P/01/06/logs/run_2026-07-24_231243_734/10c_literature_methods/cycle_0_attempt_1_new/stream.jsonl
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/logs/run_2026-07-24_231243_734/40_experiment/,P/01/06/logs/run_2026-07-24_231243_734/40_experiment/
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/logs/run_2026-07-24_231243_734/40_experiment/cycle_0_attempt_1_new/,P/01/06/logs/run_2026-07-24_231243_734/40_experiment/cycle_0_attempt_1_new/
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/logs/run_2026-07-24_231243_734/40_experiment/cycle_0_attempt_1_new/stderr.txt,P/01/06/logs/run_2026-07-24_231243_734/40_experiment/cycle_0_attempt_1_new/stderr.txt
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/logs/run_2026-07-24_231243_734/40_experiment/cycle_0_attempt_1_new/prompt.md,P/01/06/logs/run_2026-07-24_231243_734/40_experiment/cycle_0_attempt_1_new/prompt.md
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/logs/run_2026-07-24_231243_734/40_experiment/cycle_0_attempt_1_new/claude_arguments.json,P/01/06/logs/run_2026-07-24_231243_734/40_experiment/cycle_0_attempt_1_new/claude_arguments.json
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/logs/run_2026-07-24_231243_734/40_experiment/cycle_0_attempt_1_new/stream.jsonl,P/01/06/logs/run_2026-07-24_231243_734/40_experiment/cycle_0_attempt_1_new/stream.jsonl
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/logs/run_2026-07-24_231243_734/70_redteam/,P/01/06/logs/run_2026-07-24_231243_734/70_redteam/
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/logs/run_2026-07-24_231243_734/70_redteam/cycle_0_attempt_1_new/,P/01/06/logs/run_2026-07-24_231243_734/70_redteam/cycle_0_attempt_1_new/
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/logs/run_2026-07-24_231243_734/70_redteam/cycle_0_attempt_1_new/stderr.txt,P/01/06/logs/run_2026-07-24_231243_734/70_redteam/cycle_0_attempt_1_new/stderr.txt
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/logs/run_2026-07-24_231243_734/70_redteam/cycle_0_attempt_1_new/prompt.md,P/01/06/logs/run_2026-07-24_231243_734/70_redteam/cycle_0_attempt_1_new/prompt.md
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/logs/run_2026-07-24_231243_734/70_redteam/cycle_0_attempt_1_new/claude_arguments.json,P/01/06/logs/run_2026-07-24_231243_734/70_redteam/cycle_0_attempt_1_new/claude_arguments.json
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/logs/run_2026-07-24_231243_734/70_redteam/cycle_0_attempt_1_new/stream.jsonl,P/01/06/logs/run_2026-07-24_231243_734/70_redteam/cycle_0_attempt_1_new/stream.jsonl
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/logs/run_2026-07-24_231243_734/30_manuscript/,P/01/06/logs/run_2026-07-24_231243_734/30_manuscript/
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/logs/run_2026-07-24_231243_734/30_manuscript/cycle_0_attempt_1_new/,P/01/06/logs/run_2026-07-24_231243_734/30_manuscript/cycle_0_attempt_1_new/
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/logs/run_2026-07-24_231243_734/30_manuscript/cycle_0_attempt_1_new/stderr.txt,P/01/06/logs/run_2026-07-24_231243_734/30_manuscript/cycle_0_attempt_1_new/stderr.txt
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/logs/run_2026-07-24_231243_734/30_manuscript/cycle_0_attempt_1_new/prompt.md,P/01/06/logs/run_2026-07-24_231243_734/30_manuscript/cycle_0_attempt_1_new/prompt.md
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/logs/run_2026-07-24_231243_734/30_manuscript/cycle_0_attempt_1_new/claude_arguments.json,P/01/06/logs/run_2026-07-24_231243_734/30_manuscript/cycle_0_attempt_1_new/claude_arguments.json
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/logs/run_2026-07-24_231243_734/30_manuscript/cycle_0_attempt_1_new/stream.jsonl,P/01/06/logs/run_2026-07-24_231243_734/30_manuscript/cycle_0_attempt_1_new/stream.jsonl
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/logs/run_2026-07-24_231243_734/10b_literature_fusion/,P/01/06/logs/run_2026-07-24_231243_734/10b_literature_fusion/
